Row_ID,Entry_ID,Order_Date,Ship_Date,Customer,Shipping_Agency,Avergae_shipping_time_in_Days,Cost:_up_to_1lbs_(JMD),Parish,Parking,_Efficient_Staff,Pick_up_wait_tme,Outbound_Shipping,Product_ID,Category,Sub-Category,Product_Name,Quantity,Processing_fee,Total_cost,Customer_review
101,CA-2016-158568,12/12/2019,12/16/2019,Rick Bensley,Shipme-Kingston,7,$702.00 ,Kingston,4,2,5,3,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,3,20%,"$2,527.20 ",Great Service
102,CA-2016-158568,12/12/2019,12/16/2019,Rick Bensley,Shipme-Kingston,7,$702.00 ,Kingston,4,2,5,3,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,3,80%,"$3,790.80 ",Reseanable Cost
103,CA-2016-129903,3/15/2020,3/18/2020,Gary Zandusky,Tara Courier-Portland,3,$624.00 ,Portland,2,2,5,4,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),4,0%,"$2,496.00 ",Professional
104,US-2015-156867,2/25/2019,3/1/2019,Lena Cacioppo,HT Courier-Kingston,5,$500.00 ,Kingston,5,4,4, -   ,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,6,20%,"$3,600.00 ",No Partking
105,US-2015-156867,2/25/2019,3/1/2019,Lena Cacioppo,HT Courier-Kingston,5,$500.00 ,Kingston,5,4,4, -   ,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",3,20%,"$1,800.00 ",Reseanable Cost
106,US-2015-156867,2/25/2019,3/1/2019,Lena Cacioppo,HT Courier-Kingston,5,$500.00 ,Kingston,5,4,4, -   ,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",3,70%,"$2,550.00 ",Long Line
107,CA-2017-119004,3/7/2021,3/12/2021,Janet Martin,New vision-Kingston,4,$500.00 ,Kingston,5,3,4, -   ,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,8,20%,"$4,800.00 ",Very Log Wait
108,CA-2017-119004,3/7/2021,3/12/2021,Janet Martin,New vision-Kingston,4,$500.00 ,Kingston,5,3,4, -   ,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,1,20%,$600.00 ,Effeciency 
109,CA-2017-119004,3/7/2021,3/12/2021,Janet Martin,New vision-Kingston,4,$500.00 ,Kingston,5,3,4, -   ,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,1,20%,$600.00 ,Great Service
110,CA-2015-129476,1/27/2019,2/1/2019,Pete Armstrong,Klick and Ship-Kingston,3,$750.00 ,Kingston, -   ,5,3, -   ,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,5,20%,"$4,500.00 ",Speed
111,CA-2017-146780,4/8/2021,4/13/2021,Cynthia Voltz,Ikpak shipping-Kingston,4,$700.00 ,Kingston,5,5,5, -   ,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,2,0%,"$1,400.00 ",Very Log Wait
112,CA-2016-128867,2/16/2020,2/23/2020,Clay Ludtke,Press ship Ja-Kingston,5,$450.00 ,Kingston,2,3,3, -   ,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",2,0%,$900.00 ,Great Time
113,CA-2016-128867,2/16/2020,2/23/2020,Clay Ludtke,Press ship Ja-Kingston,5,$450.00 ,Kingston,2,3,3, -   ,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",6,0%,"$2,700.00 ",Long Line
114,CA-2014-115259,12/7/2019,12/9/2019,Ryan Crowe,Fedex-Kingston,2,"$4,963.64 ",Kingston,1,5,3,5,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",14,20%,"$83,389.09 ",No Partking
115,CA-2014-115259,12/7/2019,12/9/2019,Ryan Crowe,Fedex-Kingston,2,"$4,963.64 ",Kingston,1,5,3,5,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",2,20%,"$11,912.73 ",Limited Parking
116,CA-2014-115259,12/7/2019,12/9/2019,Ryan Crowe,Fedex-Kingston,2,"$4,963.64 ",Kingston,1,5,3,5,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,3,20%,"$17,869.09 ",Friendly
117,CA-2014-115259,12/7/2019,12/9/2019,Ryan Crowe,Fedex-Kingston,2,"$4,963.64 ",Kingston,1,5,3,5,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",6,20%,"$35,738.18 ",Good Prices
118,CA-2015-110457,6/14/2020,6/18/2020,Dave Kipp,JB’s clearance-St. Catherine,7,$624.00 ,St. Catherine, -   ,3,5, -   ,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,3,0%,"$1,872.00 ",Very Log Wait
119,US-2015-136476,7/18/2020,7/23/2020,Greg Guthrie,My cart express-St. James,7,$600.00 ,St. James,3,3,5, -   ,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1,70%,"$1,020.00 ",Good Condtion
120,CA-2016-103730,9/25/2019,9/28/2019,Steven Cartwright,Ikpak shipping-Kingston,4,$700.00 ,Kingston,5,5,5, -   ,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,3,0%,"$2,100.00 ",Great Time
121,CA-2016-103730,9/25/2019,9/28/2019,Steven Cartwright,Ikpak shipping-Kingston,4,$700.00 ,Kingston,5,5,5, -   ,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,4,0%,"$2,800.00 ",Speed
122,CA-2016-103730,9/25/2019,9/28/2019,Steven Cartwright,Ikpak shipping-Kingston,4,$700.00 ,Kingston,5,5,5, -   ,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",6,0%,"$4,200.00 ",Fast
123,CA-2016-103730,9/25/2019,9/28/2019,Steven Cartwright,Ikpak shipping-Kingston,4,$700.00 ,Kingston,5,5,5, -   ,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,9,0%,"$6,300.00 ",Friendly
124,CA-2016-103730,9/25/2019,9/28/2019,Steven Cartwright,Ikpak shipping-Kingston,4,$700.00 ,Kingston,5,5,5, -   ,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,7,0%,"$4,900.00 ",Limited Parking
125,US-2014-152030,4/9/2020,4/11/2020,Alan Dominguez,DHL-St. Ann,4,"$2,272.73 ",St. Ann,4,2,3, -   ,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,3,30%,"$8,863.64 ",Unprofessional
126,US-2014-134614,1/2/2020,1/7/2020,Philip Fox,Ship things-Kingston,5,$500.00 ,Kingston,3,5,4, -   ,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,6,50%,"$4,500.00 ",Very Log Wait
127,US-2017-107272,2/17/2021,2/24/2021,Troy Staebel,Ikpak shipping-Kingston,4,$700.00 ,Kingston,5,5,5, -   ,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2,70%,"$2,380.00 ",Speed
128,US-2017-107272,2/17/2021,2/24/2021,Troy Staebel,Ikpak shipping-Kingston,4,$700.00 ,Kingston,5,5,5, -   ,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",7,20%,"$5,880.00 ",Unprofessional
129,US-2016-125969,2/19/2020,2/23/2020,Lindsay Shagiari,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",2,20%,"$1,800.00 ",Friendly
130,US-2016-125969,2/19/2020,2/23/2020,Lindsay Shagiari,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,3,0%,"$2,250.00 ",Good Condtion
131,US-2017-164147,5/17/2020,5/20/2020,Dorothy Wardle,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,5,40%,"$5,250.00 ",Professional
132,US-2017-164147,5/17/2020,5/20/2020,Dorothy Wardle,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,2,20%,"$1,800.00 ",Unbeatable
133,US-2017-164147,5/17/2020,5/20/2020,Dorothy Wardle,Reliable Couriers-St. Catherine,3,$750.00 ,St. Catherine, -   ,4,2, -   ,OFF-FA-10002780,Office Supplies,Fasteners,Staples,9,20%,"$8,100.00 ",Quality Customer Service
134,CA-2016-145583,1/26/2020,2/1/2020,Lena Creighton,Press worldwide ship-Kingston,10,$750.00 ,Kingston,2,5,5, -   ,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,3,0%,"$2,250.00 ",Great Service
135,CA-2016-145583,1/26/2020,2/1/2020,Lena Creighton,Press worldwide ship-Kingston,10,$750.00 ,Kingston,2,5,5, -   ,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,1,0%,$750.00 ,Fast
136,CA-2016-145583,1/26/2020,2/1/2020,Lena Creighton,Press worldwide ship-Kingston,10,$750.00 ,Kingston,2,5,5, -   ,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",4,0%,"$3,000.00 ",Quality Customer Service
137,CA-2016-145583,1/26/2020,2/1/2020,Lena Creighton,Press worldwide ship-Kingston,10,$750.00 ,Kingston,2,5,5, -   ,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,2,0%,"$1,500.00 ",Unbeatable
138,CA-2016-145583,1/26/2020,2/1/2020,Lena Creighton,Press worldwide ship-Kingston,10,$750.00 ,Kingston,2,5,5, -   ,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,3,20%,"$2,700.00 ",Friendly
139,CA-2016-145583,1/26/2020,2/1/2020,Lena Creighton,Press worldwide ship-Kingston,10,$750.00 ,Kingston,2,5,5, -   ,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,6,0%,"$4,500.00 ",Good Prices
140,CA-2016-145583,1/26/2020,2/1/2020,Lena Creighton,Press worldwide ship-Kingston,10,$750.00 ,Kingston,2,5,5, -   ,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,14,0%,"$10,500.00 ",Cheapest Shipping Company
141,CA-2016-110366,12/19/2019,12/21/2019,Jonathan Doherty,JB’s clearance-St. Catherine,7,$624.00 ,St. Catherine, -   ,3,5, -   ,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",2,20%,"$1,497.60 ",Quality Customer Service
142,CA-2017-106180,12/31/2020,1/5/2021,Sally Hughsby,Mailpac-St. James,5,"$1,248.00 ",St. James,2,2,4,3,OFF-AR-10000940,Office Supplies,Art,Newell 343,3,0%,"$3,744.00 ",Speedy Devlivery 
143,CA-2017-106180,12/31/2020,1/5/2021,Sally Hughsby,Mailpac-St. James,5,"$1,248.00 ",St. James,2,2,4,3,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,3,0%,"$3,744.00 ",Good Prices
144,CA-2017-106180,12/31/2020,1/5/2021,Sally Hughsby,Mailpac-St. James,5,"$1,248.00 ",St. James,2,2,4,3,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,3,0%,"$3,744.00 ",Very Log Wait
145,CA-2017-155376,4/5/2021,4/10/2021,Sandra Glassco,Press ship Ja-Kingston,5,$450.00 ,Kingston,2,3,3, -   ,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,3,0%,"$1,350.00 ",Speedy Devlivery 
146,CA-2015-110744,12/20/2020,12/25/2020,Helen Andreada,Press ship Ja-Kingston,5,$450.00 ,Kingston,2,3,3, -   ,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,7,0%,"$3,150.00 ",Good Prices
147,CA-2014-110072,2/3/2020,2/9/2020,Maureen Gastineau,New vision-Kingston,4,$500.00 ,Kingston,5,3,4, -   ,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",4,20%,"$2,400.00 ",Good Prices
148,CA-2016-114489,3/19/2020,3/23/2020,Justin Ellison,JB’s clearance-St. Catherine,7,$624.00 ,St. Catherine, -   ,3,5, -   ,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,11,0%,"$6,864.00 ",Friendly
149,CA-2016-114489,3/19/2020,3/23/2020,Justin Ellison,JB’s clearance-St. Catherine,7,$624.00 ,St. Catherine, -   ,3,5, -   ,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,3,0%,"$1,872.00 ",No Partking
150,CA-2016-114489,3/19/2020,3/23/2020,Justin Ellison,JB’s clearance-St. Catherine,7,$624.00 ,St. Catherine, -   ,3,5, -   ,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",8,0%,"$4,992.00 ",Unbeatable
151,CA-2016-114489,3/19/2020,3/23/2020,Justin Ellison,JB’s clearance-St. Catherine,7,$624.00 ,St. Catherine, -   ,3,5, -   ,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,5,0%,"$3,120.00 ",Reseanable Cost
152,CA-2016-158834,6/26/2019,6/29/2019,Tamara Willingham,Oak connect-St. Catherine,10,$450.00 ,St. Catherine,1,2,4, -   ,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,5,20%,"$2,700.00 ",Speedy Devlivery 
153,CA-2016-158834,6/26/2019,6/29/2019,Tamara Willingham,Oak connect-St. Catherine,10,$450.00 ,St. Catherine,1,2,4, -   ,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,2,20%,"$1,080.00 ",Professional
154,CA-2015-124919,9/12/2020,9/14/2020,Stephanie Phelps,Tara Courier-St. Mary,3,$624.00 ,St. Mary,2,3,2,4,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,7,0%,"$4,368.00 ",Quality Customer Service
155,CA-2015-124919,9/12/2020,9/14/2020,Stephanie Phelps,Tara Courier-St. Mary,3,$624.00 ,St. Mary,2,3,2,4,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,4,0%,"$2,496.00 ",Professional
156,CA-2015-124919,9/12/2020,9/14/2020,Stephanie Phelps,Tara Courier-St. Mary,3,$624.00 ,St. Mary,2,3,2,4,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",6,0%,"$3,744.00 ",Speedy Devlivery 
157,CA-2015-118948,9/9/2020,9/15/2020,Neil Knudson,Tara Courier-Clarendon,3,$624.00 ,Clarendon,2,4,5,4,OFF-AR-10001547,Office Supplies,Art,Newell 311,3,0%,"$1,872.00 ",Good Prices
158,CA-2014-104269,6/13/2019,6/18/2019,Dave Brooks,Tara Courier-St. James,3,$624.00 ,St. James,3,3,2,4,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2,20%,"$1,497.60 ",Great Time
159,CA-2016-114104,3/4/2020,3/8/2020,Nora Paige,Press worldwide ship-Kingston,10,$750.00 ,Kingston,2,5,5, -   ,OFF-LA-10002475,Office Supplies,Labels,Avery 519,2,0%,"$1,500.00 ",Reseanable Cost
160,CA-2016-114104,3/4/2020,3/8/2020,Nora Paige,Press worldwide ship-Kingston,10,$750.00 ,Kingston,2,5,5, -   ,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,7,0%,"$5,250.00 ",Cheapest Shipping Company
161,CA-2016-162733,8/24/2019,8/25/2019,Ted Trevino,Tara Courier-Portland,3,$624.00 ,Portland,2,2,5,4,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,1,0%,$624.00 ,No Partking
162,CA-2015-119697,4/11/2019,4/14/2019,Eric Murdock,Tara Courier-St. Mary,3,$624.00 ,St. Mary,2,3,2,4,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,2,20%,"$1,497.60 ",Unprofessional
163,CA-2016-154508,2/29/2020,3/4/2020,Ruben Dartt,Press worldwide ship-Kingston,10,$750.00 ,Kingston,2,5,5, -   ,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,5,0%,"$3,750.00 ",Unbeatable
164,CA-2016-113817,2/20/2020,2/24/2020,Max Jones,Itz shipped-Kingston,10,$450.00 ,Kingston,5,5,4, -   ,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,2,20%,"$1,080.00 ",Courteryous 
165,CA-2014-139892,12/21/2019,12/25/2019,Becky Martin,Tara Courier-Clarendon,3,$624.00 ,Clarendon,2,4,5,4,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,3,20%,"$2,246.40 ",Quality Customer Service
166,CA-2014-139892,12/21/2019,12/25/2019,Becky Martin,Tara Courier-Clarendon,3,$624.00 ,Clarendon,2,4,5,4,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8,40%,"$6,988.80 ",Very Log Wait
167,CA-2014-139892,12/21/2019,12/25/2019,Becky Martin,Tara Courier-Clarendon,3,$624.00 ,Clarendon,2,4,5,4,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,3,20%,"$2,246.40 ",Good Prices
168,CA-2014-139892,12/21/2019,12/25/2019,Becky Martin,Tara Courier-Clarendon,3,$624.00 ,Clarendon,2,4,5,4,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,9,30%,"$7,300.80 ",Speed
169,CA-2014-139892,12/21/2019,12/25/2019,Becky Martin,Tara Courier-Clarendon,3,$624.00 ,Clarendon,2,4,5,4,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,6,20%,"$4,492.80 ",Friendly
170,CA-2014-139892,12/21/2019,12/25/2019,Becky Martin,Tara Courier-Clarendon,3,$624.00 ,Clarendon,2,4,5,4,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,5,80%,"$5,616.00 ",Great Time
171,CA-2014-139892,12/21/2019,12/25/2019,Becky Martin,Tara Courier-Clarendon,3,$624.00 ,Clarendon,2,4,5,4,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,3,20%,"$2,246.40 ",Professional
172,CA-2014-118962,11/17/2019,11/21/2019,Chad Sievert,DHL-Kingston,4,"$2,272.73 ",Kingston, -   ,5,4,5,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",3,0%,"$6,818.18 ",Professional
173,CA-2014-118962,11/17/2019,11/21/2019,Chad Sievert,DHL-Kingston,4,"$2,272.73 ",Kingston, -   ,5,4,5,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,2,0%,"$4,545.45 ",Very Log Wait
174,CA-2014-118962,11/17/2019,11/21/2019,Chad Sievert,DHL-Kingston,4,"$2,272.73 ",Kingston, -   ,5,4,5,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",7,20%,"$19,090.91 ",Speedy Devlivery 
175,US-2014-100853,12/27/2019,1/1/2020,Jennifer Braxton,Mailpac-St. James,5,"$1,248.00 ",St. James,2,2,4,3,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,2,80%,"$4,492.80 ",Good Prices
176,US-2014-100853,12/27/2019,1/1/2020,Jennifer Braxton,Mailpac-St. James,5,"$1,248.00 ",St. James,2,2,4,3,OFF-LA-10003148,Office Supplies,Labels,Avery 51,4,20%,"$5,990.40 ",Long Line
177,US-2017-152366,8/3/2020,8/7/2020,Shirley Jackson,DHL-St. Ann,4,"$2,272.73 ",St. Ann,4,2,3, -   ,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",4,80%,"$16,363.64 ",Very Log Wait
178,US-2015-101511,3/5/2019,3/7/2019,Joel Eaton,Tara Courier-Manchester,3,$624.00 ,Manchester,1,3,3,4,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",7,30%,"$5,678.40 ",Long Line
179,US-2015-101511,3/5/2019,3/7/2019,Joel Eaton,Tara Courier-Manchester,3,$624.00 ,Manchester,1,3,3,4,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,5,20%,"$3,744.00 ",Professional
180,CA-2015-137225,3/29/2019,4/2/2019,Jim Kriz,Tara Courier-St. James,3,$624.00 ,St. James,3,3,2,4,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",1,0%,$624.00 ,Cheapest Shipping Company
181,CA-2014-166191,3/19/2020,3/23/2020,David Kendrick,Ship things-Kingston,5,$500.00 ,Kingston,3,5,4, -   ,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",2,20%,"$1,200.00 ",Limited Parking
182,CA-2014-166191,3/19/2020,3/23/2020,David Kendrick,Ship things-Kingston,5,$500.00 ,Kingston,3,5,4, -   ,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,7,20%,"$4,200.00 ",Reseanable Cost
183,CA-2014-158274,3/3/2020,3/8/2020,Robert Marley,DHL-St. Elizabeth,4,"$2,272.73 ",St. Elizabeth, -   ,3,5, -   ,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,4,0%,"$9,090.91 ",Effeciency 
184,CA-2014-158274,3/3/2020,3/8/2020,Robert Marley,DHL-St. Elizabeth,4,"$2,272.73 ",St. Elizabeth, -   ,3,5, -   ,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),5,0%,"$11,363.64 ",No Partking
185,CA-2014-158274,3/3/2020,3/8/2020,Robert Marley,DHL-St. Elizabeth,4,"$2,272.73 ",St. Elizabeth, -   ,3,5, -   ,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,2,0%,"$4,545.45 ",Good Condtion
186,CA-2016-105018,3/12/2020,3/16/2020,Sally Knutson,Flash ship Courier-St. Catherine,4,$700.00 ,St. Catherine, -   ,2,5, -   ,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,2,0%,"$1,400.00 ",Friendly
187,CA-2014-123260,12/8/2019,12/12/2019,Frank Merwin,Shipme-Kingston,7,$702.00 ,Kingston,4,2,5,3,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,8,0%,"$5,616.00 ",No Partking
188,CA-2016-157000,10/29/2019,11/4/2019,Alice McCarthy,ShipWize-Kingston,5,$500.00 ,Kingston,4,2,3, -   ,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",3,20%,"$1,800.00 ",Fast
189,CA-2016-157000,10/29/2019,11/4/2019,Alice McCarthy,ShipWize-Kingston,5,$500.00 ,Kingston,4,2,3, -   ,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,3,20%,"$1,800.00 ",No Partking
190,CA-2015-102281,1/24/2019,1/26/2019,Mark Packer,Shipme-Kingston,7,$702.00 ,Kingston,4,2,5,3,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",4,20%,"$3,369.60 ",Cheapest Shipping Company
191,CA-2015-102281,1/24/2019,1/26/2019,Mark Packer,Shipme-Kingston,7,$702.00 ,Kingston,4,2,5,3,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,6,0%,"$4,212.00 ",Speed
192,CA-2015-102281,1/24/2019,1/26/2019,Mark Packer,Shipme-Kingston,7,$702.00 ,Kingston,4,2,5,3,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,8,0%,"$5,616.00 ",Speed
193,CA-2015-102281,1/24/2019,1/26/2019,Mark Packer,Shipme-Kingston,7,$702.00 ,Kingston,4,2,5,3,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",3,20%,"$2,527.20 ",Effeciency 
194,CA-2015-102281,1/24/2019,1/26/2019,Mark Packer,Shipme-Kingston,7,$702.00 ,Kingston,4,2,5,3,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,5,0%,"$3,510.00 ",Good Condtion
195,CA-2015-131457,2/12/2019,2/18/2019,Mary Zewe,HT Courier-Kingston,5,$500.00 ,Kingston,5,4,4, -   ,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,7,0%,"$3,500.00 ",Good Condtion
196,CA-2014-140004,7/3/2019,7/7/2019,Cassandra Brandow,Tara Courier-St. Ann,3,$624.00 ,St. Ann,5,2,4,4,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",2,20%,"$1,497.60 ",Reseanable Cost
197,CA-2014-140004,7/3/2019,7/7/2019,Cassandra Brandow,Tara Courier-St. Ann,3,$624.00 ,St. Ann,5,2,4,4,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",3,20%,"$2,246.40 ",Good Prices
198,CA-2017-107720,2/18/2021,2/25/2021,Valerie Mitchum,Press worldwide ship-Kingston,10,$750.00 ,Kingston,2,5,5, -   ,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,3,0%,"$2,250.00 ",Quality Customer Service
199,US-2017-124303,10/18/2020,10/25/2020,Fred Hopkins,DHL-St. Andrew,4,"$2,272.73 ",St. Andrew,4,3,5, -   ,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2,70%,"$7,727.27 ",Effeciency 
200,US-2017-124303,10/18/2020,10/25/2020,Fred Hopkins,DHL-St. Andrew,4,"$2,272.73 ",St. Andrew,4,3,5, -   ,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",3,20%,"$8,181.82 ",Good Prices
201,CA-2017-105074,10/6/2020,10/11/2020,Maria Bertelson,Tara Courier-St. Ann,3,$624.00 ,St. Ann,5,2,4,4,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,3,20%,"$2,246.40 ",Good Condtion
202,CA-2014-133690,11/15/2019,11/17/2019,Bruce Stewart,Tara Courier-St. Ann,3,$624.00 ,St. Ann,5,2,4,4,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,2,50%,"$1,872.00 ",Speed
